case_id,technology,mode,scenario_id,scenario_type,recommended,rate_unit,payload_unit,B_S,B_R,update_pattern,raw_service_time,effective_service_interval,rho,tau,RI_star,rho_raw,tau_raw,maintenance,feasibility,main_assumptions,key_resources,source_ids,shared_baseline_id,source_result,scenario_parameters
02_sram_dcim,SRAM DCIM,二进制SRAM数字路径；32项归约、16输出的同钟资源对照,R0_same_clock_short,resource_or_organization_comparison,False,MB/s,Byte,128,16,对齐128 bit普通写口，完成16 Byte；1024事务覆盖整矩阵,"{""streaming_ns"":1104.8,""resident_ns"":2.2}",,115.8580738595221,7272.727272727272,0.01593048515568429,115.8580738595221,7272.727272727272,"{""periodic"":false,""included_in_raw"":""无周期维护；普通SRAM需持续供电""}",conditional_feasible,512个完整MAC槽、64次行组选择；参考5 ns计算槽与5 ns普通写槽独立，静态连接不另付重读,归约及读带宽相对16项主点扩展至32项，同完整MAC时钟为条件；256轮,"[""CMOS-03"",""CMOS-07"",""SDCIM-01"",""SDCIM-02"",""SDCIM-03"",""SDCIM-04"",""SDCIM-05""]",shared_baseline,02_sram_dcim/data/results.json#/sensitivities/0,"{""id"":""R0_same_clock_short"",""kind"":""conditional_resource_comparison"",""premise"":""32-term/16-output round reaches same full clock; not measured D6 timing"",""counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256}}"
02_sram_dcim,SRAM DCIM,二进制6T；D6CIM型16项归约、16活动输出通道,extra_handshake_short,independent_sensitivity,False,MB/s,Byte,128,16,对齐128 bit普通写口，完成16 Byte；1024事务覆盖整矩阵,"{""streaming_ns"":2205.6,""resident_ns"":6.2}",,58.034095030830606,2580.6451612903224,0.022488211824446862,58.034095030830606,2580.6451612903224,"{""periodic"":false,""included_in_raw"":""无周期维护；普通SRAM需持续供电""}",conditional_feasible,512个完整MAC槽、64次行组选择；参考5 ns计算槽与5 ns普通写槽独立，静态连接不另付重读,8个容量分片、总128条/活动16条HCA-BFA；R0的32项改16项；完整MAC槽覆盖静态读/保持,"[""CMOS-03"",""CMOS-07"",""SDCIM-01"",""SDCIM-02"",""SDCIM-03"",""SDCIM-04"",""SDCIM-05""]",shared_baseline,02_sram_dcim/data/results.json#/sensitivities/1,"{""id"":""extra_handshake_short"",""kind"":""boundary_sensitivity"",""premise"":""additional external preparation/completion not covered by primitive; one common tick each"",""added_handshake_ns"":4}"
02_sram_dcim,SRAM DCIM,二进制SRAM数字路径；32项归约、16输出的同钟资源对照,R0_same_clock_reference,resource_or_organization_comparison,False,MB/s,Byte,128,16,对齐128 bit普通写口，完成16 Byte；1024事务覆盖整矩阵,"{""streaming_ns"":1290.0,""resident_ns"":5.0}",,99.22480620155038,3200.0,0.031007751937984492,99.22480620155038,3200.0,"{""periodic"":false,""included_in_raw"":""无周期维护；普通SRAM需持续供电""}",conditional_feasible,512个完整MAC槽、64次行组选择；参考5 ns计算槽与5 ns普通写槽独立，静态连接不另付重读,归约及读带宽相对16项主点扩展至32项，同完整MAC时钟为条件；256轮,"[""CMOS-03"",""CMOS-07"",""SDCIM-01"",""SDCIM-02"",""SDCIM-03"",""SDCIM-04"",""SDCIM-05""]",shared_baseline,02_sram_dcim/data/results.json#/sensitivities/2,"{""id"":""R0_same_clock_reference"",""kind"":""conditional_resource_comparison"",""premise"":""32-term/16-output round reaches same full clock; not measured D6 timing"",""counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256}}"
02_sram_dcim,SRAM DCIM,二进制6T；D6CIM型16项归约、16活动输出通道,extra_handshake_reference,independent_sensitivity,False,MB/s,Byte,128,16,对齐128 bit普通写口，完成16 Byte；1024事务覆盖整矩阵,"{""streaming_ns"":2570.0,""resident_ns"":15}",,49.80544747081712,1066.6666666666665,0.04669260700389106,49.80544747081712,1066.6666666666665,"{""periodic"":false,""included_in_raw"":""无周期维护；普通SRAM需持续供电""}",conditional_feasible,512个完整MAC槽、64次行组选择；参考5 ns计算槽与5 ns普通写槽独立，静态连接不另付重读,8个容量分片、总128条/活动16条HCA-BFA；R0的32项改16项；完整MAC槽覆盖静态读/保持,"[""CMOS-03"",""CMOS-07"",""SDCIM-01"",""SDCIM-02"",""SDCIM-03"",""SDCIM-04"",""SDCIM-05""]",shared_baseline,02_sram_dcim/data/results.json#/sensitivities/3,"{""id"":""extra_handshake_reference"",""kind"":""boundary_sensitivity"",""premise"":""additional external preparation/completion not covered by primitive; one common tick each"",""added_handshake_ns"":10}"
02_sram_dcim,SRAM DCIM,二进制SRAM数字路径；32项归约、16输出的同钟资源对照,R0_same_clock_long,resource_or_organization_comparison,False,MB/s,Byte,128,16,对齐128 bit普通写口，完成16 Byte；1024事务覆盖整矩阵,"{""streaming_ns"":2580.0,""resident_ns"":10.0}",,49.61240310077519,1600.0,0.031007751937984492,49.61240310077519,1600.0,"{""periodic"":false,""included_in_raw"":""无周期维护；普通SRAM需持续供电""}",conditional_feasible,512个完整MAC槽、64次行组选择；参考5 ns计算槽与5 ns普通写槽独立，静态连接不另付重读,归约及读带宽相对16项主点扩展至32项，同完整MAC时钟为条件；256轮,"[""CMOS-03"",""CMOS-07"",""SDCIM-01"",""SDCIM-02"",""SDCIM-03"",""SDCIM-04"",""SDCIM-05""]",shared_baseline,02_sram_dcim/data/results.json#/sensitivities/4,"{""id"":""R0_same_clock_long"",""kind"":""conditional_resource_comparison"",""premise"":""32-term/16-output round reaches same full clock; not measured D6 timing"",""counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256}}"
02_sram_dcim,SRAM DCIM,二进制6T；D6CIM型16项归约、16活动输出通道,extra_handshake_long,independent_sensitivity,False,MB/s,Byte,128,16,对齐128 bit普通写口，完成16 Byte；1024事务覆盖整矩阵,"{""streaming_ns"":5140.0,""resident_ns"":30}",,24.90272373540856,533.3333333333333,0.04669260700389106,24.90272373540856,533.3333333333333,"{""periodic"":false,""included_in_raw"":""无周期维护；普通SRAM需持续供电""}",conditional_feasible,512个完整MAC槽、64次行组选择；参考5 ns计算槽与5 ns普通写槽独立，静态连接不另付重读,8个容量分片、总128条/活动16条HCA-BFA；R0的32项改16项；完整MAC槽覆盖静态读/保持,"[""CMOS-03"",""CMOS-07"",""SDCIM-01"",""SDCIM-02"",""SDCIM-03"",""SDCIM-04"",""SDCIM-05""]",shared_baseline,02_sram_dcim/data/results.json#/sensitivities/5,"{""id"":""extra_handshake_long"",""kind"":""boundary_sensitivity"",""premise"":""additional external preparation/completion not covered by primitive; one common tick each"",""added_handshake_ns"":20}"
03_nor_2d,2D NOR Flash,binary本地感测＋精确数字归约；非实测模拟CIM宏,main_short,paired_conditional,False,MB/s,Byte,128,16384,整矩阵16384 Byte任意重写：4次sector擦除、64次256 Byte页编程；非任意小字写吞吐,"{""streaming_ns"":26116,""resident_ns"":205602320.0}",,4.901209986215346,0.07968781675226233,61.505135740542194,4.901209986215346,0.07968781675226233,"{""periodic"":false,""included_in_raw"":""无另列周期维护；擦除已含resident服务""}",conditional_feasible,参考120 ns为商品随机读周期桥接的本地读槽；写侧87.5%为擦除；完整P/E终点保留,32读分片、每片128 SA，共4096 SA；每sector容纳8读片；读并行与擦除域分开,"[""NOR-01"",""NOR-02"",""NOR-04"",""NOR-05""]",shared_baseline,03_nor_2d/data/results.json#/scenarios/0,"{""id"":""main_short"",""profile"":""short"",""baseline_id"":""shared_baseline"",""configuration_id"":""R0"",""mode"":""binary NOR + local exact digital reduction"",""mapping"":{""read_slices"":32,""read_slices_per_sector"":8,""sense_amplifiers_per_slice"":128,""sense_amplifiers_total"":4096,""logical_Byte_per_slice"":512,""pages_per_slice"":2,""page_Byte"":256,""sector_Byte"":4096,""page_programs"":64,""sector_erases"":4,""effective_pages_per_erase"":16,""allocated_physical_Byte"":16384,""logical_capacity_Byte"":16384,""logical_storage_bits"":131072,""write_domains"":1,""write_data_lanes"":128},""periphery_ns"":{""input_step"":2,""adc_batch"":10,""digital_tick"":2},""media_budget"":{""read_full_ns"":100,""page_program_ms"":0.4,""sector_erase_ms"":45,""write_column"":""typical""},""operation_counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256,""page_programs"":64,""sector_erases"":4,""data_beats_per_page"":16,""data_beats_total"":1024},""read_stages_ns"":{""binary_read"":25600,""digital_reduction"":512,""input_output_boundary"":4},""write_stages_ns"":{""page_data_and_control"":2304,""erase_control"":16,""internal_page_program"":25600000.0,""internal_sector_erase"":180000000.0},""page_equivalent"":{""B_R_Byte"":256,""delta_R_ns"":3212536.25,""effective_pages_per_erase"":16},""dominant_read_stage"":""binary_read"",""dominant_write_stage"":""internal_sector_erase"",""binary_read_fraction"":0.9802419972430694,""erase_fraction"":0.8754765024052258,""source_ids"":[""NOR-01"",""NOR-02""],""source_role"":""complementary transferred binary budgets""}"
03_nor_2d,2D NOR Flash,binary本地感测＋精确数字归约；非实测模拟CIM宏,main_reference,recommended_reference,True,MB/s,Byte,128,16384,整矩阵16384 Byte任意重写：4次sector擦除、64次256 Byte页编程；非任意小字写吞吐,"{""streaming_ns"":32010,""resident_ns"":205605800.0}",,3.998750390502968,0.0796864679887435,50.18104693845674,3.998750390502968,0.0796864679887435,"{""periodic"":false,""included_in_raw"":""无另列周期维护；擦除已含resident服务""}",conditional_feasible,参考120 ns为商品随机读周期桥接的本地读槽；写侧87.5%为擦除；完整P/E终点保留,32读分片、每片128 SA，共4096 SA；每sector容纳8读片；读并行与擦除域分开,"[""NOR-01"",""NOR-02"",""NOR-04"",""NOR-05""]",shared_baseline,03_nor_2d/data/results.json#/scenarios/1,"{""id"":""main_reference"",""profile"":""reference"",""baseline_id"":""shared_baseline"",""configuration_id"":""R0"",""mode"":""binary NOR + local exact digital reduction"",""mapping"":{""read_slices"":32,""read_slices_per_sector"":8,""sense_amplifiers_per_slice"":128,""sense_amplifiers_total"":4096,""logical_Byte_per_slice"":512,""pages_per_slice"":2,""page_Byte"":256,""sector_Byte"":4096,""page_programs"":64,""sector_erases"":4,""effective_pages_per_erase"":16,""allocated_physical_Byte"":16384,""logical_capacity_Byte"":16384,""logical_storage_bits"":131072,""write_domains"":1,""write_data_lanes"":128},""periphery_ns"":{""input_step"":5,""adc_batch"":20,""digital_tick"":5},""media_budget"":{""read_full_ns"":120,""page_program_ms"":0.4,""sector_erase_ms"":45,""write_column"":""typical""},""operation_counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256,""page_programs"":64,""sector_erases"":4,""data_beats_per_page"":16,""data_beats_total"":1024},""read_stages_ns"":{""binary_read"":30720,""digital_reduction"":1280,""input_output_boundary"":10},""write_stages_ns"":{""page_data_and_control"":5760,""erase_control"":40,""internal_page_program"":25600000.0,""internal_sector_erase"":180000000.0},""page_equivalent"":{""B_R_Byte"":256,""delta_R_ns"":3212590.625,""effective_pages_per_erase"":16},""dominant_read_stage"":""binary_read"",""dominant_write_stage"":""internal_sector_erase"",""binary_read_fraction"":0.9597000937207123,""erase_fraction"":0.875461684446645,""source_ids"":[""NOR-01"",""NOR-02""],""source_role"":""complementary transferred binary budgets""}"
03_nor_2d,2D NOR Flash,binary本地感测＋精确数字归约；非实测模拟CIM宏,main_long,paired_conditional,False,MB/s,Byte,128,16384,整矩阵16384 Byte任意重写：4次sector擦除、64次256 Byte页编程；非任意小字写吞吐,"{""streaming_ns"":35860,""resident_ns"":1792011600.0}",,3.5694366982710544,0.009142797959566778,390.4096660624652,3.5694366982710544,0.009142797959566778,"{""periodic"":false,""included_in_raw"":""无另列周期维护；擦除已含resident服务""}",conditional_feasible,参考120 ns为商品随机读周期桥接的本地读槽；写侧87.5%为擦除；完整P/E终点保留,32读分片、每片128 SA，共4096 SA；每sector容纳8读片；读并行与擦除域分开,"[""NOR-01"",""NOR-02"",""NOR-04"",""NOR-05""]",shared_baseline,03_nor_2d/data/results.json#/scenarios/2,"{""id"":""main_long"",""profile"":""long"",""baseline_id"":""shared_baseline"",""configuration_id"":""R0"",""mode"":""binary NOR + local exact digital reduction"",""mapping"":{""read_slices"":32,""read_slices_per_sector"":8,""sense_amplifiers_per_slice"":128,""sense_amplifiers_total"":4096,""logical_Byte_per_slice"":512,""pages_per_slice"":2,""page_Byte"":256,""sector_Byte"":4096,""page_programs"":64,""sector_erases"":4,""effective_pages_per_erase"":16,""allocated_physical_Byte"":16384,""logical_capacity_Byte"":16384,""logical_storage_bits"":131072,""write_domains"":1,""write_data_lanes"":128},""periphery_ns"":{""input_step"":10,""adc_batch"":50,""digital_tick"":10},""media_budget"":{""read_full_ns"":130,""page_program_ms"":3,""sector_erase_ms"":400,""write_column"":""maximum""},""operation_counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256,""page_programs"":64,""sector_erases"":4,""data_beats_per_page"":16,""data_beats_total"":1024},""read_stages_ns"":{""binary_read"":33280,""digital_reduction"":2560,""input_output_boundary"":20},""write_stages_ns"":{""page_data_and_control"":11520,""erase_control"":80,""internal_page_program"":192000000.0,""internal_sector_erase"":1600000000.0},""page_equivalent"":{""B_R_Byte"":256,""delta_R_ns"":28000181.25,""effective_pages_per_erase"":16},""dominant_read_stage"":""binary_read"",""dominant_write_stage"":""internal_sector_erase"",""binary_read_fraction"":0.928053541550474,""erase_fraction"":0.8928513632389433,""source_ids"":[""NOR-01"",""NOR-02""],""source_role"":""complementary transferred binary budgets""}"
03_nor_2d,2D NOR Flash,binary本地感测＋精确数字归约；非实测模拟CIM宏,private_sector_reference,resource_or_organization_comparison,False,MB/s,Byte,128,16384,整矩阵16384 Byte任意重写：32次sector擦除、64次256 Byte页编程；非任意小字写吞吐,"{""streaming_ns"":32010,""resident_ns"":1465606080.0}",,3.998750390502968,0.011178992925575199,357.70220243673856,3.998750390502968,0.011178992925575199,"{""periodic"":false,""included_in_raw"":""无另列周期维护；擦除已含resident服务""}",conditional_feasible,参考120 ns为商品随机读周期桥接的本地读槽；写侧87.5%为擦除；完整P/E终点保留,32读片各独占4 KiB sector，4096 SA不变，分配128 KiB仅16 KiB有用；单更新域,"[""NOR-01"",""NOR-02"",""NOR-04"",""NOR-05""]",shared_baseline,03_nor_2d/data/results.json#/organization_contrast,"{""id"":""private_sector_reference"",""profile"":""reference"",""baseline_id"":""shared_baseline"",""configuration_id"":""R0"",""mode"":""binary NOR + local exact digital reduction"",""mapping"":{""read_slices"":32,""read_slices_per_sector"":1,""sense_amplifiers_per_slice"":128,""sense_amplifiers_total"":4096,""logical_Byte_per_slice"":512,""pages_per_slice"":2,""page_Byte"":256,""sector_Byte"":4096,""page_programs"":64,""sector_erases"":32,""effective_pages_per_erase"":2,""allocated_physical_Byte"":131072,""logical_capacity_Byte"":16384,""logical_storage_bits"":131072,""write_domains"":1,""write_data_lanes"":128},""periphery_ns"":{""input_step"":5,""adc_batch"":20,""digital_tick"":5},""media_budget"":{""read_full_ns"":120,""page_program_ms"":0.4,""sector_erase_ms"":45,""write_column"":""typical""},""operation_counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256,""page_programs"":64,""sector_erases"":32,""data_beats_per_page"":16,""data_beats_total"":1024},""read_stages_ns"":{""binary_read"":30720,""digital_reduction"":1280,""input_output_boundary"":10},""write_stages_ns"":{""page_data_and_control"":5760,""erase_control"":320,""internal_page_program"":25600000.0,""internal_sector_erase"":1440000000.0},""page_equivalent"":{""B_R_Byte"":256,""delta_R_ns"":22900095.0,""effective_pages_per_erase"":2},""dominant_read_stage"":""binary_read"",""dominant_write_stage"":""internal_sector_erase"",""binary_read_fraction"":0.9597000937207123,""erase_fraction"":0.9825286750993828,""source_ids"":[""NOR-01"",""NOR-02""],""source_role"":""complementary transferred binary budgets"",""ratios_to_reference"":{""rho_Byte_per_s"":1.0,""tau_Byte_per_s"":0.14028721824079768,""ridge"":7.128233152955802}}"
03_nor_2d,2D NOR Flash,binary本地感测＋精确数字归约；非实测模拟CIM宏,read_x0.8_reference,independent_sensitivity,False,MB/s,Byte,128,16384,整矩阵16384 Byte任意重写：4次sector擦除、64次256 Byte页编程；非任意小字写吞吐,"{""streaming_ns"":25866.0,""resident_ns"":205605800.0}",,4.948581148998685,0.0796864679887435,62.10064611845666,4.948581148998685,0.0796864679887435,"{""periodic"":false,""included_in_raw"":""无另列周期维护；擦除已含resident服务""}",conditional_feasible,参考120 ns为商品随机读周期桥接的本地读槽；写侧87.5%为擦除；完整P/E终点保留,32读分片、每片128 SA，共4096 SA；每sector容纳8读片；读并行与擦除域分开,"[""NOR-01"",""NOR-02"",""NOR-04"",""NOR-05""]",shared_baseline,03_nor_2d/data/results.json#/read_budget_sensitivity/0,"{""id"":""read_x0.8_reference"",""profile"":""reference"",""baseline_id"":""shared_baseline"",""configuration_id"":""R0"",""mode"":""binary NOR + local exact digital reduction"",""mapping"":{""read_slices"":32,""read_slices_per_sector"":8,""sense_amplifiers_per_slice"":128,""sense_amplifiers_total"":4096,""logical_Byte_per_slice"":512,""pages_per_slice"":2,""page_Byte"":256,""sector_Byte"":4096,""page_programs"":64,""sector_erases"":4,""effective_pages_per_erase"":16,""allocated_physical_Byte"":16384,""logical_capacity_Byte"":16384,""logical_storage_bits"":131072,""write_domains"":1,""write_data_lanes"":128},""periphery_ns"":{""input_step"":5,""adc_batch"":20,""digital_tick"":5},""media_budget"":{""read_full_ns"":96.0,""page_program_ms"":0.4,""sector_erase_ms"":45,""write_column"":""typical""},""operation_counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256,""page_programs"":64,""sector_erases"":4,""data_beats_per_page"":16,""data_beats_total"":1024},""read_stages_ns"":{""binary_read"":24576.0,""digital_reduction"":1280,""input_output_boundary"":10},""write_stages_ns"":{""page_data_and_control"":5760,""erase_control"":40,""internal_page_program"":25600000.0,""internal_sector_erase"":180000000.0},""page_equivalent"":{""B_R_Byte"":256,""delta_R_ns"":3212590.625,""effective_pages_per_erase"":16},""dominant_read_stage"":""binary_read"",""dominant_write_stage"":""internal_sector_erase"",""binary_read_fraction"":0.9501275806077476,""erase_fraction"":0.875461684446645,""source_ids"":[""NOR-01"",""NOR-02""],""source_role"":""complementary transferred binary budgets"",""rho_relative_change"":0.23753189515193673,""ridge_relative_change"":0.23753189515193673}"
03_nor_2d,2D NOR Flash,binary本地感测＋精确数字归约；非实测模拟CIM宏,read_x1.2_reference,independent_sensitivity,False,MB/s,Byte,128,16384,整矩阵16384 Byte任意重写：4次sector擦除、64次256 Byte页编程；非任意小字写吞吐,"{""streaming_ns"":38154.0,""resident_ns"":205605800.0}",,3.3548251821565236,0.0796864679887435,42.1003122215233,3.3548251821565236,0.0796864679887435,"{""periodic"":false,""included_in_raw"":""无另列周期维护；擦除已含resident服务""}",conditional_feasible,参考120 ns为商品随机读周期桥接的本地读槽；写侧87.5%为擦除；完整P/E终点保留,32读分片、每片128 SA，共4096 SA；每sector容纳8读片；读并行与擦除域分开,"[""NOR-01"",""NOR-02"",""NOR-04"",""NOR-05""]",shared_baseline,03_nor_2d/data/results.json#/read_budget_sensitivity/1,"{""id"":""read_x1.2_reference"",""profile"":""reference"",""baseline_id"":""shared_baseline"",""configuration_id"":""R0"",""mode"":""binary NOR + local exact digital reduction"",""mapping"":{""read_slices"":32,""read_slices_per_sector"":8,""sense_amplifiers_per_slice"":128,""sense_amplifiers_total"":4096,""logical_Byte_per_slice"":512,""pages_per_slice"":2,""page_Byte"":256,""sector_Byte"":4096,""page_programs"":64,""sector_erases"":4,""effective_pages_per_erase"":16,""allocated_physical_Byte"":16384,""logical_capacity_Byte"":16384,""logical_storage_bits"":131072,""write_domains"":1,""write_data_lanes"":128},""periphery_ns"":{""input_step"":5,""adc_batch"":20,""digital_tick"":5},""media_budget"":{""read_full_ns"":144.0,""page_program_ms"":0.4,""sector_erase_ms"":45,""write_column"":""typical""},""operation_counts"":{""input_slices"":8,""weight_groups"":1,""row_groups"":4,""output_groups"":8,""compute_rounds"":256,""read_rounds"":256,""digital_ticks"":256,""page_programs"":64,""sector_erases"":4,""data_beats_per_page"":16,""data_beats_total"":1024},""read_stages_ns"":{""binary_read"":36864.0,""digital_reduction"":1280,""input_output_boundary"":10},""write_stages_ns"":{""page_data_and_control"":5760,""erase_control"":40,""internal_page_program"":25600000.0,""internal_sector_erase"":180000000.0},""page_equivalent"":{""B_R_Byte"":256,""delta_R_ns"":3212590.625,""effective_pages_per_erase"":16},""dominant_read_stage"":""binary_read"",""dominant_write_stage"":""internal_sector_erase"",""binary_read_fraction"":0.9661896524610788,""erase_fraction"":0.875461684446645,""source_ids"":[""NOR-01"",""NOR-02""],""source_role"":""complementary transferred binary budgets"",""rho_relative_change"":-0.16103160874351308,""ridge_relative_change"":-0.1610316087435132}"
04_nand_3d,3D NAND,SGVC SLC c=1；SL电流积分ACIM；预擦除有限append窗口,c1_short_append,finite_pre_erased_window,False,MB/s,Byte,128,16384,已预擦除数据页、已建立参考页的整矩阵有限append窗口；写后重算校准,"{""streaming_ns"":1672187.9999999998,""resident_ns"":1331504590.0}",,0.07654641702966414,0.012304876846124878,6.220819435000731,0.07654641702966414,0.012304876846124878,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/main_scenarios/0/append,"{""operations"":{""data_pages"":1024,""calibration_pages"":0,""program_cycles"":1024,""erase_cycles"":0,""data_beats_per_page"":108,""front_ns_per_page"":220,""front_total_ns"":225280,""complete_program_total_ns"":1331200000.0,""complete_erase_total_ns"":0.0,""calibration_total_ns"":79309.99999999999,""physical_loaded_Byte"":1769472},""profile"":""short"",""id"":""c1_short_append""}"
04_nand_3d,3D NAND,SGVC SLC c=1；SL电流积分ACIM；持续同地址重写,c1_short_rewrite,paired_conditional,False,MB/s,Byte,128,16384,16384 Byte整矩阵：1024数据页＋256参考页＋128块擦；每数据页仅16 Byte位片段，8页凑128个INT8权重,"{""streaming_ns"":1672187.9999999998,""resident_ns"":3584360910.0}",,0.07654641702966414,0.004570968273392983,16.746214904888088,0.07654641702966414,0.004570968273392983,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/main_scenarios/0/rewrite,"{""operations"":{""data_pages"":1024,""calibration_pages"":256,""program_cycles"":1280,""erase_cycles"":128,""data_beats_per_page"":108,""front_ns_per_page"":220,""front_total_ns"":281600,""complete_program_total_ns"":1664000000.0,""complete_erase_total_ns"":1920000000.0,""calibration_total_ns"":79309.99999999999,""physical_loaded_Byte"":2211840},""profile"":""short"",""id"":""c1_short_rewrite""}"
04_nand_3d,3D NAND,SGVC SLC c=1；SL电流积分ACIM；预擦除有限append窗口,c1_reference_append,finite_pre_erased_window,False,MB/s,Byte,128,16384,已预擦除数据页、已建立参考页的整矩阵有限append窗口；写后重算校准,"{""streaming_ns"":1687681.9999999998,""resident_ns"":2560643887.0}",,0.07584367197137849,0.0063983906872716965,11.85355438239402,0.07584367197137849,0.0063983906872716965,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/main_scenarios/1/append,"{""operations"":{""data_pages"":1024,""calibration_pages"":0,""program_cycles"":1024,""erase_cycles"":0,""data_beats_per_page"":108,""front_ns_per_page"":550,""front_total_ns"":563200,""complete_program_total_ns"":2560000000.0,""complete_erase_total_ns"":0.0,""calibration_total_ns"":80686.99999999999,""physical_loaded_Byte"":1769472},""profile"":""reference"",""id"":""c1_reference_append""}"
04_nand_3d,3D NAND,SGVC SLC c=1；SL电流积分ACIM；持续同地址重写,c1_reference_rewrite,recommended_reference,True,MB/s,Byte,128,16384,16384 Byte整矩阵：1024数据页＋256参考页＋128块擦；每数据页仅16 Byte位片段，8页凑128个INT8权重,"{""streaming_ns"":1687681.9999999998,""resident_ns"":7040784687.0}",,0.07584367197137849,0.0023270133555214623,32.59271021862383,0.07584367197137849,0.0023270133555214623,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/main_scenarios/1/rewrite,"{""operations"":{""data_pages"":1024,""calibration_pages"":256,""program_cycles"":1280,""erase_cycles"":128,""data_beats_per_page"":108,""front_ns_per_page"":550,""front_total_ns"":704000,""complete_program_total_ns"":3200000000.0,""complete_erase_total_ns"":3840000000.0,""calibration_total_ns"":80686.99999999999,""physical_loaded_Byte"":2211840},""profile"":""reference"",""id"":""c1_reference_rewrite""}"
04_nand_3d,3D NAND,SGVC SLC c=1；SL电流积分ACIM；预擦除有限append窗口,c1_long_append,finite_pre_erased_window,False,MB/s,Byte,128,16384,已预擦除数据页、已建立参考页的整矩阵有限append窗口；写后重算校准,"{""streaming_ns"":1704971.9999999998,""resident_ns"":5121208982.0}",,0.07507454667877245,0.0031992445646304222,23.46633561834154,0.07507454667877245,0.0031992445646304222,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/main_scenarios/2/append,"{""operations"":{""data_pages"":1024,""calibration_pages"":0,""program_cycles"":1024,""erase_cycles"":0,""data_beats_per_page"":108,""front_ns_per_page"":1100,""front_total_ns"":1126400,""complete_program_total_ns"":5120000000.0,""complete_erase_total_ns"":0.0,""calibration_total_ns"":82581.99999999999,""physical_loaded_Byte"":1769472},""profile"":""long"",""id"":""c1_long_append""}"
